#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
war_elephants;War Beasts;;;;;;;;;;;;x;
war_elephants_offensive;War Beasts Offensive;;;;;;;;;;;;x;
war_elephants_defensive;War Beasts Defensive;;;;;;;;;;;;x;
war_elephants_morale;War Beasts Morale;;;;;;;;;;;;x;
tp_wall_q_1;Temple Fortifications;Fortifications de l'église;Kirchen-Befestigung;;Fortificaciones de la Iglesia;;;;;;;;;x
EVTDESC_TOG_5022;[From.GetFirstName] immediately charges at you with his axe, but you deftly deflect his blows with your shield. You bash him with it several times in the face, and he staggers backwards in pain. Before he can fully recover, you catch him with several swings of your axe and he yields. Victory is yours!;[From.GetFirstName] se précipite immédiatement sur vous avec sa hache mais vous parez adroitement son coup de votre bouclier. Vous le frappez plusieurs fois au visage et il recule en chancelant, pris de douleur. Avant qu'il reprenne ses forces, vous lui balancez plusieurs coups avec votre hache, ce qui le pousse à se rendre. La victoire est à vous !;[From.GetFirstName] greift Euch umgehend mit seiner Axt an, doch Ihr könnt seine Hiebe mit Eurem Schild abwehren. Ihr trefft ihn mit dem Schild etliche Male im Gesicht und er stolpert schmerzerfüllt rückwärts. Bevor er sich von dem Angriff erholen kann, erwischt Ihr ihn mehrmals mit Eurer Axt und er zieht sich zurück. Der Sieg ist Euer!;;[From.GetFirstName] carga inmediatamente contra ti con su hacha, pero hábilmente desvías sus golpes con el escudo. Lo golpeas varias veces en la cara, y se tambalea hacia atrás de dolor. Antes de que pueda recuperarse por completo, lo atrapas con varios movimientos de tu hacha y se rinde. ¡La victoria es tuya!;;;;;;;;;x
EVTDESC_TOG_5023;[From.GetFirstName] immediately hurls himself at you, but you block his flurry of blows with your shield. You use it to heave him in an arc over your shoulder, and as he sails towards the ground behind you, you swiftly turn around and connect the blade of your axe with his throat. [From.GetFirstName] is dead before he hits the ground - a clean kill.;[From.GetFirstName] fonce immédiatement sur vous mais vous bloquez sa rafale de coups avec votre bouclier. À l'aide de celui-ci, vous lancez votre adversaire par dessus votre épaule et, alors que celui-ci chute vers le sol derrière vous, vous vous retournez d'un coup et vous enfoncez votre hache dans sa gorge. [From.GetFirstName] est mort avant que son corps ne touche le sol. C'est du beau travail.;[From.GetFirstName] greift Euch umgehend an, doch Ihr wehrt seine auf Euch einprasselnden Hiebe gekonnt mit Eurem Schild ab. Ihr nutzt Euer Schild, um ihn in hohem Bogen über Eure Schulter zu schleudern und er fliegt unsanft hinter Euch zu Boden. Schnell dreht Ihr Euch zu ihm und zieht die Schneide Eurer Axt über seine Kehle. [From.GetFirstName] ist tot, bevor er auf dem Boden aufschlägt – ein schneller Tod.;;[From.GetFirstName] se lanza inmediatamente contra ti, pero bloqueas su ráfaga de golpes con tu escudo. Lo usas para levantarle en arco por encima de tu hombro, y, mientras cae al suelo detrás tuyo, rápidamente te das la vuelta y conectas la hoja de tu hacha con su garganta. [From.GetFirstName] está muerto antes de que toque el suelo; una muerte limpia.;;;;;;;;x
EVTDESC_TOG_5024;You bang your axe against your shield several times and set off towards [From.GetFirstName] with a mighty battle cry. As you draw near, the color seems to drain from your opponent's face and he drops his shield and axe with a terrified shriek. He leaps into the water and swims away from the islet, his frail nerves having failed him.;Vous frappez votre bouclier de votre hache à plusieurs reprises et vous vous approchez de [From.GetFirstName] en lançant un puissant cri de guerre. Alors que vous arrivez devant lui, le visage de votre adversaire semble perdre toute couleur et il jette par terre son bouclier et sa hache en poussant un cri terrifié. Il plonge à l'eau et s'enfuit de l'îlot à la nage. Ses nerfs fragiles n'ont pas tenu le coup.;Ihr schlagt mit Eurer Axt mehrmals gegen Euer Schild und stürmt mit einem mächtigen Kampfschrei auf [From.GetFirstName] los. Als Ihr Euch nähert, scheint er zu erblassen und lässt Axt und Schild mit einem angsterfüllten Kreischen fallen. Er springt ins Wasser und schwimmt von der kleinen Insel weg, seine schwachen Nerven haben ihn  im Stich gelassen.;;Golpeas el hacha contra tu escudo varias veces y te lanzas hacia [From.GetFirstName] con un poderoso grito de guerra. A medida que te acercas, la cara de tu oponente cambia de color y deja caer su escudo y su hacha con un grito de terror. Él salta al agua y nada lejos de la isleta, sus nervios frágiles le han fallado.;;;;;;;;;x
EVTDESC_TOG_5026;As [From.GetFirstName] advances on you menacingly with his shield and axe held ready, you are overcome with a terror the likes of which you have never before experienced. Tossing your weapons aside, you run in blind panic towards the water and leap into it with the only goal of getting off the islet alive.;Alors que [From.GetFirstName] avance sur vous d'un air menaçant, tenant son bouclier et sa hache prêts, vous êtes envahi d'une terreur que vous n'avez jamais connue auparavant. Pris de panique, vous jetez les armes et courez vers l'eau. Vous y plongez avec une seule idée en tête : sortir vivant de cet îlot.;Als [From.GetFirstName] mit angriffsbereiter Axt und Schild auf Euch zustürmt, überkommt Euch eine Angst, wie Ihr sie noch nie zuvor gespürt habt. Ihr schleudert Eure Waffen von Euch und springt in blinder Panik ins Wasser, um lebend von der Insel zu entkommen.;;Mientras [From.GetFirstName] avanza amenazadoramente contra ti, listo con su escudo y su hacha, tú te ves abrumado por un terror que nunca habías experimentado. Lanzas tus armas a un lado, corres en pánico ciego hacia el agua y saltas con el único objetivo de salir vivo  del islote.;;;;;;;;;x
EVTDESC_TOG_5027;The battle begins and you swing at [From.GetFirstName], but he manages to block you at the last instant and your axe plants itself firmly in his shield. As you struggle to pull it free, your opponent lands a heavy blow with his own weapon in your flank. Wounded, you collapse to the ground with no choice but to yield.;Le combat commence et vous tentez de frapper [From.GetFirstName], mais il réussit à bloquer votre coup au dernier moment et votre hache se plante fermement dans son bouclier. Alors que vous vous acharnez à la sortir de là, votre adversaire vous assène un violent coup de hache dans le flanc. Blessé, vous vous effondrez, sans autre choix que celui de vous rendre.;Der Kampf beginnt und Ihr schwingt Eure Axt nach [From.GetFirstName], er kann Euren Hieb jedoch in letzter Sekunde abwehren und Eure Axt gräbt sich tief in sein Schild. Während Ihr versucht, Eure Axt zu befreien, landet Euer Gegner einen schweren Treffer mit seiner Waffe in Eurer Seite. Verwundet brecht Ihr zusammen und habt keine andere Wahl, als aufzugeben.;;La batalla comienza y haces oscilar a [From.GetFirstName], pero se las arregla para bloquearte en el último momento y tu hacha se clava firmemente en su escudo. Mientras intentas sacarla, tu oponente lanza un duro golpe con su arma en tu costado. Herido, te caes al suelo sin más remedio que rendirte.;;;;;;;;;x
EVTDESC_TOG_5028;The battle begins and you swing at [From.GetFirstName], but he manages to block you at the last instant and your axe plants itself firmly in his shield. As you struggle to pull it free, your opponent lands a heavy blow with his own weapon in your flank. Badly maimed, you collapse to the ground with no choice but to yield.;Le combat commence et vous tentez de frapper [From.GetFirstName], mais il réussit à bloquer votre coup au dernier moment et votre hache se plante fermement dans son bouclier. Alors que vous vous acharnez à la sortir de là, votre adversaire vous assène un violent coup de hache dans le flanc. Gravement atteint, vous vous effondrez, sans autre choix que celui de vous rendre.;Der Kampf beginnt und Ihr schwingt Eure Axt nach [From.GetFirstName], er kann Euren Hieb jedoch in letzter Sekunde abwehren und Eure Axt gräbt sich tief in sein Schild. Während Ihr versucht, Eure Axt zu befreien, landet Euer Gegner einen schweren Treffer mit seiner Waffe in Eurer Seite. Schwer verkrüppelt brecht Ihr zusammen und habt keine andere Wahl, als aufzugeben.;;La batalla comienza y haces oscilar a [From.GetFirstName], pero se las arregla para bloquearte en el último momento y tu hacha se clava firmemente en su escudo. Mientras intentas sacarla, tu oponente lanza un duro golpe con su arma en tu costado. Gravemente mutilado, te caes al suelo sin más remedio que rendirte.;;;;;;;;;x
EVTDESC_TOG_5029;The battle begins and you swing at [From.GetFirstName], but he manages to block you at the last instant and your axe plants itself firmly in his shield. As you struggle to pull it free, there is a sharp pain and you look down only to find your opponent's axe buried deep inside your gut. You sink to your knees as darkness overtakes you...;Le combat commence et vous tentez de frapper [From.GetFirstName], mais il réussit à bloquer votre coup au dernier moment et votre hache se plante fermement dans son bouclier. Alors que vous vous acharnez à la sortir de là, vous êtes soudain pris d'une vive douleur. En baissant les yeux, vous voyez sa hache profondément enfoncée dans vos tripes. Vous tombez à genoux et les ténèbres vous envahissent...;Der Kampf beginnt und Ihr schwingt Eure Axt nach [From.GetFirstName], er kann Euren Hieb jedoch in letzter Sekunde abwehren und Eure Axt gräbt sich tief in sein Schild. Während Ihr versucht, Eure Axt zu befreien, spürt Ihr einen stechenden Schmerz und als Ihr an Euch herabblickt, seht Ihr die Axt Eures Gegners tief in Eurem Bauch stecken. Ihr sinkt zu Boden, als die Dunkelheit Euch umfängt...;;La batalla comienza y haces oscilar a [From.GetFirstName], pero se las arregla para bloquearte en el último momento y tu hacha se clava firmemente en su escudo. Mientras intentas sacarla, sientes un dolor agudo y miras hacia abajo para ver el hacha de tu oponente clavada profundamente en tu tripa. Te caes de rodillas mientras la oscuridad te sorprende...;;;;;;;;;x
holmgang_chances_great;Your chances of winning are great.;Vous avez d'excellentes chances de gagner.;Eure Gewinnchancen stehen großartig.;;Tus posibilidades de ganar son enormes.;;;;;;;;;x
holmgang_chances_very_good;Your chances of winning are very good.;Vous avez de très bonnes chances de gagner.;Eure Gewinnchancen stehen sehr gut.;;Tus posibilidades de ganar son muy buenas.;;;;;;;;;x
holmgang_chances_good;Your chances of winning are good.;Vous avez de bonnes chances de gagner.;Eure Gewinnchancen stehen gut.;;Tus posibilidades de ganar son buenas.;;;;;;;;;x
holmgang_chances_even;You seem evenly matched.;Vous semblez être de même force.;Ihr seid einander ebenbürtig.;;Parecéis igualados.;;;;;;;;;x
holmgang_chances_poor;Your chances of winning are poor.;Vous avez peu de chances de gagner.;Eure Gewinnchancen stehen schlecht.;;Tus posibilidades de ganar son pocas.;;;;;;;;;x
holmgang_chances_very_poor;Your chances of winning are very poor.;Vous avez très peu de chances de gagner.;Eure Gewinnchancen stehen sehr schlecht.;;Tus posibilidades de ganar son muy pocas.;;;;;;;;;x
holmgang_chances_terrible;Your chances of winning are awful.;Vous avez de très faibles chances de gagner.;Eure Gewinnchancen stehen hoffnungslos.;;Tus posibilidades de ganar son terribles.;;;;;;;;;x
EVTTOOLTIP_TOG_5000;Challenged to Holmgang!;Défié en holmgang !;Zum Holmgang herausgefordert!;;¡Desafiado a Holmgang!;;;;;;;;;x
no_holmgang;You refrain from issuing the challenge.;Vous vous abstenez de le mettre au défi.;Ihr weigert Euch, die Herausforderung auszusprechen.;;Te abstienes de lanzar el desafío.;;;;;;;;;x
holmgang_prepare;You prepare yourself for the upcoming holmgang.;Vous vous préparez pour le holmgang à venir.;Ihr bereitet Euch auf den bevorstehenden Holmgang vor.;;Te preparas para el próximo holmgang.;;;;;;;;;x
EVTTOOLTIP_TOG_5002;You accept his challenge.;Vous acceptez son défi.;Ihr nehmt die Herausforderung an.;;Aceptas su desafío.;;;;;;;;;x
EVTTOOLTIP_TOG_5003;You refuse his challenge.;Vous refusez son défi.;Ihr lehnt die Herausforderung ab.;;Rechazas su desafío.;;;;;;;;;x
EVTDESC_TOG_3320;The pillaging and looting undertaken in your name has earned you a reputation as a fearsome raider. All along the coasts of Old World, mothers tucking their children in for the night warn that unless they behave, the terrible [Root.GetFirstName], scourge of the seas, will come ashore with his cursed warriors and eat them.;Les pillages commis en votre nom vous ont valu une réputation de redoutable razzieur fer-né. Tout le long des côtes de Westeros, les mères bordent leurs enfants le soir en leur disant que s'ils ne sont pas sages, le terrible [Root.GetFirstName], le fléau des mers, débarquera avec ses guerriers morts-vivants pour les manger.;Das Brandschatzen und Plündern in Eurem Namen hat Euch den Ruf eines furchtlosen Wikinger-Räubers eingebracht. An allen Küsten Europas bringen Mütter ihre Kinder abends zu Bett und flüstern Warnungen, dass der Schrecken [Root.GetFirstName], die Geißel der Meere, mit seinen untoten Kriegern kommen und sie fressen wird, wenn sie sich nicht benehmen.;;El pillaje y el saqueo llevado a cabo en tu nombre te ha dado una reputación de temible asaltante Vikingo. A lo largo de las costas de Europa, las madres advierten a sus hijos cuando llega la noche que si no se comportan, el terrible [Root.GetFirstName], castigo de los mares, llegará a tierra con sus guerreros muertos vivientes y se los comerán.;;;;;;;;;x
viking;Reaver;Razzieur;Wikinger;;Vikingo;;;;;;;;;x
viking_desc;This character has earned a reputation as a fearsome raider.;Ce personnage a acquis une réputation de redoutable razzieur.;Dieser Charakter hat den Ruf erworben, ein furchtloser Wikinger-Räuber zu sein.;;Este personaje ha ganado la reputación de temible asaltante Vikingo;;;;;;;;;x
commission_runestone;Commission a Runestone;Commander une pierre runique;Gebt einen Runenstein in Auftrag;;Encargar una Piedra Rúnica;;;;;;;;;x
commission_runestone_desc;Commission a runestone to chronicle your exploits or the memory of a dead parent. This can be done only once in a lifetime, but others will look more favorably on you for a time.;Commander une pierre runique afin de relater vos exploits ou d’honorer la mémoire d’un parent défunt. Ceci ne peut être fait qu’une seule fois à vie, mais les autres vous seront davantage favorables pendant une certaine période.;Gebt einen Runenstein in Auftrag, um eure Taten aufzuzeichnen oder ein verstorbenes Elternteil zu ehren. Dies kann nur einmal im Leben getan werden, aber andere werden  Euch für eine Weile wohlwollend begegnen.;;Encargar una piedra rúnica para escribir una crónica de tus hazañas o la memoria de un padre muerto. Esto se puede hacer sólo una vez en la vida, pero los demás te mirarán más favorablemente por un tiempo.;;;;;;;;;x
runestone_carved;The craftsmen start the process of carving and painting the runestone.;Les sculpteurs ont commencé à graver et à peindre la pierre runique.;Die Handwerker beginnen mit dem Prozess der Herstellung und Bemalung des Runensteins.;;Los artesanos comienzan el proceso de tallado y pintura de la piedra rúnica.;;;;;;;;;x
runestone_traits;You will raise a runestone in honor of your own person.;Vous érigerez une pierre runique en l’honneur de vous-même.;Ihr werdet einen Runenstein zu eigenen Ehren errichten.;;Levantarás una piedra rúnica en honor a ti mismo.;;;;;;;;;x
EVTDESC_TOG_500;You have decided to commission and raise a grand runestone for future generations to gaze upon. What should be carved into it?;Vous avez décidé de commander et d’ériger une grande pierre runique que les futures générations pourront admirer. Que souhaitez-vous qu’on y grave ?;Ihr habt Euch entschlossen, einen großen Runenstein in Auftrag zu geben, der von zukünftigen Generationen betrachtet werden kann. Was soll in den Runenstein graviert werden?;;Has decidido encargar y levantar una gran piedra rúnica para que contemplen las generaciones futuras. ¿Qué debería tallarse en ella?;;;;;;;;;x
EVTOPTA_TOG_500;Let it speak of me.;Qu’elle parle de moi.;Lasst ihn von mir sprechen.;;Que hable de mí.;;;;;;;;;x
EVTOPTB_TOG_500;It shall stand in memory of [Root.Father.GetTitledFirstName], my departed father.;Elle sera érigée à la mémoire de [Root.Father.GetTitledFirstName], mon défunt père.;Er soll zu Ehren meines verstorbenen Vaters [Root.Father.GetTitledFirstName] errichtet werden.;;Debe alzarse en memoria de [Root.Father.GetTitledFirstName], mi difunto padre.;;;;;;;;;x
EVTOPTC_TOG_500;It shall stand in memory of [Root.Mother.GetTitledFirstName], my beloved mother.;Elle sera érigée à la mémoire de [Root.Mother.GetTitledFirstName], ma défunte mère.;Er soll zu Ehren meiner geliebten Mutter [Root.Mother.GetTitledFirstName] errichtet werden.;;Debe alzarse en memoria de [Root.Mother.GetTitledFirstName], mi querida madre.;;;;;;;;;x
EVTDESC_TOG_501;The artisans who will carve and paint the runestone are asking for instructions. Which of your qualities should it speak of?;Les artisans qui graveront et peindront la pierre runique demandent des instructions. Lesquelles de vos aptitudes seront exposées ?;Die Künstler, die den Runenstein bearbeiten und gravieren werden, bitten um Anweisungen. Von welcher Eurer Qualitäten wollt ihr berichten?;;Los artesanos que tallarán y pintarán la piedra rúnica están pidiendo instrucciones. ¿De cuáles de sus cualidades debería hablar?;;;;;;;;;x
EVTOPTA_TOG_501;Oh, I don't know. Make something up.;Oh, je ne sais pas. Improvisez.;Oh, ich weiß nicht. Lasst euch was einfallen.;;Oh, no lo sé. Inventa algo.;;;;;;;;;x
EVTOPTB_TOG_501;I know exactly what the stone should say...;Je sais précisément ce qu’on pourra lire sur la pierre...;Ich weiß ganz genau, was der Runenstein sagen soll...;;Sé exactamente lo que la piedra debe decir...;;;;;;;;;x
EVTOPTC_TOG_501;It schall shpeak of mead, schpirits, *hic* and other ssusch wondersch.;Elle devra parler d’hydromel, de schpiritueux, *hic* et d’autres mmerveilles de la schorte.;Er scholl vonn Mmet, Geischtern  *hicks* und anderen scholschen Wundern berrschichten.;;Debe habbblar de aguamielll, licccores, * hip * y otrasss maravillasss.;;;;;;;;;x
EVTOPTD_TOG_501;It must share my beauty with the world.;Elle doit exposer ma beauté au reste du monde.;Er soll meine Schönheit mit der Welt teilen.;;Debe compartir mi belleza con el mundo.;;;;;;;;;x
EVTOPTE_TOG_501;Let it show what a giant I was despite my stature.;Elle montrera que, malgré mon gabarit, j’étais un géant. ;Lasst ihn verkünden, was für ein Gigant ich war, wenn man mal von meiner Statur absieht.;;Que muestre lo gigante que era a pesar de mi estatura.;;;;;;;;;x
EVTOPTF_TOG_501;My wisdom must be preserved.;Ma sagesse doit être conservée. ;Meine Weisheit muss für die Nachwelt festgehalten werden.;;Mi sabiduría debe ser preservada.;;;;;;;;;x
EVTOPTI_TOG_501;Uhm... you decide...;Heu... à vous de voir...;Ähm... Ihr entscheidet...;;Uhm... decide tú...;;;;;;;;;x
EVTOPTJ_TOG_501;The runes must say that I had the strength of ten men!;Les runes diront que je possédais la force de dix hommes !;Die Runen sollen davon berichten, dass ich die Stärke von zehn Mann hatte!;;¡Las runas deben decir que tenía la fuerza de diez hombres!;;;;;;;;;x
EVTOPTK_TOG_501;My great knowledge of the world.;Ma grande connaissance du monde. ;Mein gewaltiges Wissen um diese Welt.;;Mi gran conocimiento del mundo.;;;;;;;;;x
EVTOPTL_TOG_501;I care not what you write, but it must show my impaled enemies!;Je ne me soucie guère de ce que vous y écrirez, en autant qu’elle illustre mes ennemis empalés !;Mir gleich was dort steht, er soll meine aufgespießten Gegner zeigen!;;No importa lo que escribas, pero ¡debe mostrar mis enemigos empalados!;;;;;;;;;x
EVTOPTM_TOG_501;It should speak of summer fields, moonlit nights and...;Elle parlera de champs d’été, de nuits de pleine lune et...;Er sollte von sommerlichen Feldern und mondbeschienenen Nächten berichten und...;;Debe hablar de los campos de verano, las noches iluminadas por la luna y...;;;;;;;;;x
EVTOPTN_TOG_501;Just carve in my image and make sure it is well-endowed.;Gravez seulement mon image et assurez-vous que ça me mette en valeur.;Graviert mein Abbild in den Stein und stellt sicher, dass die Ausstattung stimmt.;;Sólo talla mi imagen y asegúrate de que está bien dotado.;;;;;;;;;x
EVTOPTO_TOG_501;Carve in all of my favorite recipes.;Gravez toutes mes recettes préférées.;Graviert meine Lieblingsrezepte hinein.;;Tallar todas mis recetas favoritas.;;;;;;;;;x
EVTOPTP_TOG_501;Let it speak of sharing.;Qu'elle parle de partage.;Es soll vom Teilen berichten.;;Que hable de compartir.;;;;;;;;;x
EVTOPTQ_TOG_501;It should mention the importance of being kind to others.;Elle pourra faire mention de l’importance d’être bon envers les autres.;Es sollte erwähnt werden wie wichtig es ist, zu anderen freundlich zu sein. ;;Debería mencionar la importancia de ser amable con los demás.;;;;;;;;;x
EVTOPTR_TOG_501;You will mention my greatness, the epic deeds I have performed and the...;Vous y mentionnerez ma grandeur, toutes mes épopées... ;Ihr werdet meine Großartigkeit erwähnen, meine epischen Taten und auch...;;Va a hablar de mi grandeza, la epopeya que he realizado y los...;;;;;;;;;x
EVTOPTS_TOG_501;Oh, there is not much to say...;Oh, il y a beaucoup à dire...;Ach, da gibt es nicht viel zu sagen...;;Oh, no hay mucho que decir...;;;;;;;;;x
EVTOPTT_TOG_501;It will say that I feared nothing.;Elle dira que je n'ai peur de rien.;Man wird sagen, ich hatte vor nichts Angst.;;Dirá que no temí nada.;;;;;;;;;x
EVTOPTU_TOG_501;I wish to be known for my fairness in all things.;Je souhaite être reconnu pour mon équité en toutes choses.;Ich möchte für meine Gerechtigkeit in allen Belangen berühmt sein.;;Deseo ser conocido por mi justicia en todas las cosas.;;;;;;;;;x
EVTOPTV_TOG_501;My strong bonds to Olric and the gods of my forefathers.;Mes liens solides avec Odin.;Meine starken Bindungen zu Odin.;;Mis fuertes lazos con Odín.;;;;;;;;;x
EVTOPTX_TOG_501;My harsh but necessary actions.;Mes actions rudes mais nécessaires.;Meine brutalen aber notwendigen Taten.;;Mis acciones duras pero necesarias.;;;;;;;;;x
EVTOPTY_TOG_501;The demon within me must be heard.;Le démon en moi doit être entendu.;Der Dämon in mir muss gehört werden.;;El demonio dentro de mí debe ser escuchado.;;;;;;;;;x
EVTOPTZ_TOG_501;My devotion to [Root.Religion.GetHighGodName];Ma foi chrétienne.;Mein christlicher Glaube.;;Mi fe Cristiana.;;;;;;;;;x
EVTNAME_TOG_510;In Memory of [Root.Father.GetFirstName];En mémoire de [Root.Father.GetFirstName];In Erinnerung an [Root.Father.GetFirstName];;En memoria de [Root.Father.GetFirstName];;;;;;;;;x
EVTDESC_TOG_510;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\nThis stone was raised by [Root.GetFirstName] in memory of [Root.Father.GetFirstName], [Root.GetHerHis] father and [Root.Father.Father.GetFirstName]'s son. He lived a good life and died peacefully in bed. Ever will stand this memorial.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l’endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName] à la mémoire de [Root.Father.GetFirstName], son père et fils de [Root.Father.Father.GetFirstName]. Il a vécu une bonne vie et est décédé paisiblement dans son sommeil. À jamais se dressera ce monument commémoratif.'\n\Vous quittez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps atténuée, des érudits étudieront les gravures de cette rune pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'Dieser Stein wurde von [Root.GetFirstName] zu Ehren von [Root.Father.GetFirstName], [Root.GetHerHis] Vater und [Root.Father.Father.GetFirstName]s Sohn errichtet. Er lebte ein gutes Leben und verstarb friedlich in seinem Bett. Sein Andenken wird immer gewahrt werden. '\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName] en memoria de [Root.Father.GetFirstName], padre de [Root.GetHerHis] e hijo de [Root.Father.Father.GetFirstName]. Vivió una buena vida y murió tranquilamente en la cama. Que este memorial dure para siempre.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_511;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\nThis stone was raised by [Root.GetFirstName] in memory of [Root.Father.GetFirstName], [Root.GetHerHis] father and [Root.Father.Father.GetFirstName]'s son. He died bravely in battle against his foes, axe firmly in hand. Ever will stand this memorial.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l’endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName] à la mémoire de [Root.Father.GetFirstName], son père et fils de [Root.Father.Father.GetFirstName]. Il mourut bravement sur le champ de bataille contre ses ennemis, la hache à la main. À jamais se dressera ce monument commémoratif.'\n\Vous quittez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps atténuée, des érudits étudieront les gravures de cette rune pour essayer de retrouver la sagesse de ses mots.    ;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'Dieser Stein wurde von [Root.GetFirstName] zu Ehren von [Root.Father.GetFirstName], [Root.GetHerHis] Vater und [Root.Father.Father.GetFirstName]s Sohn errichtet. Er starb tapfer im Kampf gegen seine Feinde, die Axt fest im Griff. Sein Andenken wird immer gewahrt werden. '\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName] en memoria de [Root.Father.GetFirstName], [Root.GetHerHis] padre e hijo de [Root.Father.Father.GetFirstName]. Murió valientemente en batalla contra sus enemigos, el hacha en la mano con firmeza. Que este memorial dure para siempre.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_512;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\nThis stone was raised by [Root.GetFirstName] in memory of [Root.Father.GetFirstName], [Root.GetHerHis] father and [Root.Father.Father.GetFirstName]'s son. He was unjustly denied a death in battle, and his life was instead taken by the cowardly hangman. Ever will stand this memorial.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l’endroit que vous aviez choisi. Vous examinez les runes :\n\n'Cette pierre a été érigée par [Root.GetFirstName] à la mémoire de [Root.Father.GetFirstName], son père et fils de [Root.Father.Father.GetFirstName]. Injustement, il ne mourut pas sur le champ de bataille et il fut plutôt assassiné lâchement par le bourreau. À jamais se dressera ce monument commémoratif.'\n\Vous quittez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps atténuée, des érudits étudieront les gravures de cette rune pour essayer de retrouver la sagesse de ses mots.    ;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'Dieser Stein wurde von [Root.GetFirstName] zu Ehren von [Root.Father.GetFirstName], [Root.GetHerHis] Vater und [Root.Father.Father.GetFirstName]s Sohn errichtet. Ihm wurde der Tod im Kampf ungerechterweise verweigert und sein Leben endete stattdessen durch einen feigen Henker. Sein Andenken wird immer gewahrt werden. '\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nEsta piedra fue alzada por [Root.GetFirstName] en memoria de [Root.Father.GetFirstName], [Root.GetHerHis] padre e hijo de [Root.Father.Father.GetFirstName]. Se le negó injustamente la muerte en batalla, y su vida fue en cambio tomada por el verdugo cobarde. Que este memorial dure para siempre.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
