#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#CHAOS/NORSCAN
ca_oldworld_library_3_desc;The library has grown in musty size, presenting a impressive body of knowledge and risk of fire. A number of rare and valuable works have been obtained at great cost, protected by a small team of clerks and scribes.;;;;;;;;;;;;;x
ca_oldworld_library_4;Library;;;;;;;;;;;;;x
ca_oldworld_library_4_desc;Scholars now occasionally request access to the library, seeking to use your resources for their research. One can find a text on almost any subject, provided you can get directions!;;;;;;;;;;;;;x
ca_oldworld_library_5;Library;;;;;;;;;;;;;x
ca_oldworld_library_5_desc;The library is an impressive edifice of civilisation. There are more books than anyone could read in a lifetime, and there are rumours of a lost colony of scribes that inhabit the dark recesses at the back.;;;;;;;;;;;;;x
ca_oldworld_workshops_1;Workshops;;;;;;;;;;;;;x
ca_oldworld_workshops_1_desc;The courtyard and outbuildings are dominated by various workshops and warehouses. The castle is kept well-stocked with provisions, and the resident specialists keep the garrison's equipment in fine condition.;;;;;;;;;;;;;x
ca_chaos_temple_1;Shrine of Chaos;;;;;;;;;;;;;x
ca_chaos_temple_1_desc;A twisted shrine to Chaos. The masses come to venerate the Dark Gods and receive their blessings.;;;;;;;;;;;;;x
ca_chaos_temple_2;Shrine of Chaos;;;;;;;;;;;;;x
ca_chaos_temple_2_desc;.;;;;;;;;;;;;;x
ca_chaos_temple_3;Shrine of Chaos;;;;;;;;;;;;;x
ca_chaos_temple_3_desc;.;;;;;;;;;;;;;x
ca_chaos_temple_4;Shrine of Chaos;;;;;;;;;;;;;x
ca_chaos_temple_4_desc;.;;;;;;;;;;;;;x
ca_chaos_temple_5;Shrine of Chaos;;;;;;;;;;;;;x
ca_chaos_temple_5_desc;.;;;;;;;;;;;;;x
ca_slaanesh_temple_1;Den of Excess;;;;;;;;;;;;;x
ca_slaanesh_temple_1_desc;.;;;;;;;;;;;;;x
ca_slaanesh_temple_2;Den of Excess;;;;;;;;;;;;;x
ca_slaanesh_temple_2_desc;.;;;;;;;;;;;;;x
ca_slaanesh_temple_3;Den of Excess;;;;;;;;;;;;;x
ca_slaanesh_temple_3_desc;.;;;;;;;;;;;;;x
ca_slaanesh_temple_4;Den of Excess;;;;;;;;;;;;;x
ca_slaanesh_temple_4_desc;.;;;;;;;;;;;;;x
ca_slaanesh_temple_5;Den of Excess;;;;;;;;;;;;;x
ca_slaanesh_temple_5_desc;.;;;;;;;;;;;;;x
ca_khorne_temple_1;Blood Ring;;;;;;;;;;;;;x
ca_khorne_temple_1_desc;.;;;;;;;;;;;;;x
ca_khorne_temple_2;Blood Ring;;;;;;;;;;;;;x
ca_khorne_temple_2_desc;.;;;;;;;;;;;;;x
ca_khorne_temple_3;Blood Ring;;;;;;;;;;;;;x
ca_khorne_temple_3_desc;.;;;;;;;;;;;;;x
ca_khorne_temple_4;Blood Ring;;;;;;;;;;;;;x
ca_khorne_temple_4_desc;.;;;;;;;;;;;;;x
ca_khorne_temple_5;Blood Ring;;;;;;;;;;;;;x
ca_khorne_temple_5_desc;.;;;;;;;;;;;;;x
ca_tzeentch_temple_1;Sorcerer Cabal;;;;;;;;;;;;;x
ca_tzeentch_temple_1_desc;.;;;;;;;;;;;;;x
ca_tzeentch_temple_2;Sorcerer Cabal;;;;;;;;;;;;;x
ca_tzeentch_temple_2_desc;.;;;;;;;;;;;;;x
ca_tzeentch_temple_3;Sorcerer Cabal;;;;;;;;;;;;;x
ca_tzeentch_temple_3_desc;.;;;;;;;;;;;;;x
ca_tzeentch_temple_4;Sorcerer Cabal;;;;;;;;;;;;;x
ca_tzeentch_temple_4_desc;.;;;;;;;;;;;;;x
ca_tzeentch_temple_5;Sorcerer Cabal;;;;;;;;;;;;;x
ca_tzeentch_temple_5_desc;.;;;;;;;;;;;;;x
ca_nurgle_temple_1;Plague Cult;;;;;;;;;;;;;x
ca_nurgle_temple_1_desc;.;;;;;;;;;;;;;x
ca_nurgle_temple_2;Plague Cult;;;;;;;;;;;;;x
ca_nurgle_temple_3;Plague Cult;;;;;;;;;;;;;x
ca_nurgle_temple_4;Plague Cult;;;;;;;;;;;;;x
ca_nurgle_temple_5;Plague Cult;;;;;;;;;;;;;x
ca_sigmarite_temple_1;Temple of Sigmar;;;;;;;;;;;;;x
ca_sigmarite_temple_1_desc;The keep gains a shrine to Sigmar, patron of the Mankind and the Empire. The appearance of an observant and pious liege is enough to inspire some minor moral improvements in the locals.;;;;;;;;;;;;;x
ca_sigmarite_temple_2;Temple of Sigmar;;;;;;;;;;;;;x
ca_sigmarite_temple_3;Temple of Sigmar;;;;;;;;;;;;;x
ca_sigmarite_temple_4;Temple of Sigmar;;;;;;;;;;;;;x
ca_sigmarite_temple_5;Temple of Sigmar;;;;;;;;;;;;;x
ca_grail_temple_1;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_1_desc;Wandering knights and pilgrims are lodged here, if only to prevent them from being a nuisance elsewhere. When battle is called, they eagerly join the greater host for a chance to gain glory and honour.;;;;;;;;;;;;;x
ca_grail_temple_2;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_3;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_4;Grail Hold;;;;;;;;;;;;;x
ca_grail_temple_5;Grail Hold;;;;;;;;;;;;;x
ca_oldworldgods_keep_1;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_1_desc;A temple of Shallya provides some mercy.;;;;;;;;;;;;;x
ca_oldworldgods_keep_2;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_3;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_4;Temple of Shallya;;;;;;;;;;;;;x
ca_oldworldgods_keep_5;Temple of Shallya;;;;;;;;;;;;;x
#
#
# PIETRKO  BUILDINGS
# Kurgans/Hung nomad buildings replacement
tb_market_town_1_kurgan_group;Slave Trader;;;;;;;;;;;;;x
tb_market_town_2_kurgan_group;Slave Camp;;;;;;;;;;;;;x
tb_market_town_3_kurgan_group;Slave Market;;;;;;;;;;;;;x
tb_market_town_4_kurgan_group;Great Slave Market;;;;;;;;;;;;;x
tb_market_town_1_desc_kurgan_group;A slave trader is present in the settlement.;;;;;;;;;;;;;x
tb_market_town_2_desc_kurgan_group;A slaver camp has formed around tribe seat, buying and selling slaves.;;;;;;;;;;;;;x
tb_market_town_3_desc_kurgan_group;A slave market has formed around tribe seat, buying and selling slaves.;;;;;;;;;;;;;x
tb_market_town_4_desc_kurgan_group;A Great Slave market  has formed around tribe seat, buying and selling slaves.;;;;;;;;;;;;;x
# steppe for
#ca_wall_steppe_q_1;Scouting Outposts;;;;;;;;;;;;;x
#ca_wall_steppe_q_2;Scouting Outposts;;;;;;;;;;;;;x
#ca_wall_steppe_q_3;Scouting Outposts;;;;;;;;;;;;;x
#ca_wall_steppe_q_desc;Tribe keeps a number of scouting parties patrolling their territory looking for the danger.;;;;;;;;;;;;;x
# Norscans
tb_norscan_shipyard_1;Norscan Shipyard;;;;;;;;;;;;;x
tb_norscan_shipyard_2;Norscan Shipyard;;;;;;;;;;;;;x
tb_norscan_shipyard_3;Norscan Shipyard;;;;;;;;;;;;;x
tb_norscan_shipyard_4;Norscan Shipyard;;;;;;;;;;;;;x
# Kislevites
ca_kislevite_barracks_1;Kossar Barracks;;;;;;;;;;;;;x
ca_kislevite_barracks_2;Kossar Barracks;;;;;;;;;;;;;x
ca_kislevite_barracks_3;Kossar Barracks;;;;;;;;;;;;;x
ca_kislevite_barracks_4;Kossar Barracks;;;;;;;;;;;;;x
ca_kislevite_barracks_5;Kossar Barracks;;;;;;;;;;;;;x
ca_kislevite_barracks_6;Kossar Barracks;;;;;;;;;;;;;x
ca_kislevite_barracks_desc;A Barracks for kossar pulks recruited from nearby stanitsas.;;;;;;;;;;;;;x
# gospodar style
ca_gospodar_military;Gospodar Influences;;;;;;;;;;;;;x
ca_gospodar_military_desc;The neighbouring stanitsas hold ancient traditions of Gospodar tribes and fight from horseback as winged lancers.;;;;;;;;;;;;;x
ca_kislevite_stable_1;Winged Lancers Rally Place;;;;;;;;;;;;;x
ca_kislevite_stable_2;Winged Lancers Rally Place;;;;;;;;;;;;;x
ca_kislevite_stable_3;Winged Lancers Rally Place;;;;;;;;;;;;;x
ca_kislevite_stable_4;Winged Lancers Rally Place;;;;;;;;;;;;;x
ca_kislevite_stable_5;Winged Lancers Rally Place;;;;;;;;;;;;;x
ca_kislevite_stable_6;Winged Lancers Rally Place;;;;;;;;;;;;;x
ca_kislevite_stable_desc;The people of the neighbouring stanitsas provides this castle with rotas of winged lancers.;;;;;;;;;;;;;x
# ungol
ca_ungol_military;Ungol Influences;;;;;;;;;;;;;x
ca_ungol_military_desc;The Ungol influences in neighbouring stanitsas are strong. The people here tend to fight in Ungol style as horse archers.;;;;;;;;;;;;;x
ca_ungol_stable_1;Horse Archers Rally Point;;;;;;;;;;;;;x
ca_ungol_stable_2;Horse Archers Rally Point;;;;;;;;;;;;;x
ca_ungol_stable_3;Horse Archers Rally Point;;;;;;;;;;;;;x
ca_ungol_stable_4;Horse Archers Rally Point;;;;;;;;;;;;;x
ca_ungol_stable_5;Horse Archers Rally Point;;;;;;;;;;;;;x
ca_ungol_stable_6;Horse Archers Rally Point;;;;;;;;;;;;;x
ca_ungol_stable_desc;The people of the neighbouring stanitsas provides this castle with bands of Horse Archers.;;;;;;;;;;;;;x
#
# EVENT BUILDINGS
#
eb_ice_walls;Ice Walls;;;;;;;;;;;;;x
eb_ice_walls_desc;Magical walls made of solid ice were raised in this settlement. They provide additional defence and are a visible proof of the power of the Ice Magic.;;;;;;;;;;;;;x
